,date_report,health_region,cumulative_cases
4523,2020-03-18,Vancouver Island,16.0
4516,2020-03-18,Waterloo Health Unit,10.0
4552,2020-03-18,Wellington-Dufferin-Guelph Health Unit,1.0
4576,2020-03-18,Western Regional Integrated Health Authority,0.0
4569,2020-03-18,Windsor-Essex County Health Unit,0.0
4531,2020-03-18,Winnipeg Regional Health Authority,14.0
4513,2020-03-18,York Regional Health Unit,21.0
4570,2020-03-18,Yukon,0.0
4532,2020-03-18,Zone 1,3.0
4547,2020-03-18,Zone 1 - Western,4.0
4553,2020-03-18,Zone 2,1.0
4571,2020-03-18,Zone 2 - Northern,0.0
4548,2020-03-18,Zone 3,7.0
4561,2020-03-18,Zone 3 - Eastern,1.0
4577,2020-03-18,Zone 4,0.0
4549,2020-03-18,Zone 4 - Central,7.0
4585,2020-03-18,Zone 5,0.0
4589,2020-03-18,Zone 6,0.0
4588,2020-03-18,Zone 7,0.0
4643,2020-03-19,Brant County Health Unit,1.0
4599,2020-03-19,Calgary Zone,101.0
4606,2020-03-19,Central Zone,3.0
4644,2020-03-19,Chatham-Kent Health Unit,2.0
4613,2020-03-19,City of Hamilton Health Unit,18.0
4610,2020-03-19,City of Ottawa Health Unit,16.0
4590,2020-03-19,City of Toronto Health Unit,96.0
4597,2020-03-19,Durham Regional Health Unit,12.0
4619,2020-03-19,Eastern Regional Integrated Health Authority,2.0
4602,2020-03-19,Edmonton Zone,29.0
4620,2020-03-19,Far North,2.0
4595,2020-03-19,Fraser,83.0
4629,2020-03-19,Grey Bruce Health Unit,3.0
4663,2020-03-19,Haldimand-Norfolk Health Unit,0.0
4621,2020-03-19,"Haliburton, Kawartha, Pine Ridge District Health Unit",3.0
4607,2020-03-19,Halton Regional Health Unit,11.0
4649,2020-03-19,Hastings and Prince Edward Counties Health Unit,0.0
4622,2020-03-19,Huron County Health Unit,2.0
4594,2020-03-19,Interior,12.0
4630,2020-03-19,Interlake-Eastern Regional Health Authority,1.0
4639,2020-03-19,"Kingston, Frontenac and Lennox and Addington Health Unit",3.0
4623,2020-03-19,Labrador-Grenfell Regional Integrated Health Authority,3.0
4664,2020-03-19,Lambton Health Unit,0.0
4665,2020-03-19,"Leeds, Grenville and Lanark District Health Unit",0.0
4592,2020-03-19,Middlesex-London Health Unit,5.0
4618,2020-03-19,Niagara Regional Area Health Unit,4.0
4666,2020-03-19,North Bay Parry Sound District Health Unit,0.0
4635,2020-03-19,North Zone,11.0
4640,2020-03-19,Northern,2.0
4652,2020-03-19,Northwest Territories,0.0
4625,2020-03-19,Northwestern Health Unit,1.0
4591,2020-03-19,Not Reported,18.0
4604,2020-03-19,Peel Regional Health Unit,26.0
4631,2020-03-19,Peterborough County - City Health Unit,1.0
4651,2020-03-19,Porcupine Health Unit,0.0
4660,2020-03-19,Prairie Mountain Health,0.0
4626,2020-03-19,Prince Edward Island,2.0
4627,2020-03-19,Regina,9.0
4667,2020-03-19,Renfrew County and District Health Unit,0.0
4624,2020-03-19,Région de Lanaudière,7.0
4648,2020-03-19,Région de Laval,1.0
4596,2020-03-19,Région de Montréal,38.0
4657,2020-03-19,Région de l'Abitibi-Témiscamingue,0.0
4612,2020-03-19,Région de l'Estrie,26.0
4645,2020-03-19,Région de l'Outaouais,1.0
4628,2020-03-19,Région de la Capitale-Nationale,10.0
4611,2020-03-19,Région de la Chaudière-Appalaches,6.0
4659,2020-03-19,Région de la Côte-Nord,0.0
4658,2020-03-19,Région de la Gaspésie Îles-de-la-Madeleine,0.0
4609,2020-03-19,Région de la Mauricie et du Centre-du-Québec,3.0
4603,2020-03-19,Région de la Montérégie,19.0
4600,2020-03-19,Région des Laurentides,9.0
4668,2020-03-19,Région des Terres-Cries-de-la-Baie-James,0.0
4647,2020-03-19,Région du Bas-Saint-Laurent,1.0
4650,2020-03-19,Région du Nord-du-Québec,0.0
4671,2020-03-19,Région du Nunavik,0.0
4653,2020-03-19,Région du Saguenay Lac-Saint-Jean,0.0
4614,2020-03-19,Saskatoon,6.0
4615,2020-03-19,Simcoe Muskoka District Health Unit,5.0
4636,2020-03-19,South Zone,5.0
4641,2020-03-19,Southern Health,2.0
4605,2020-03-19,Sudbury and District Health Unit,2.0
4642,2020-03-19,The District of Algoma Health Unit,1.0
4669,2020-03-19,Thunder Bay District Health Unit,0.0
4672,2020-03-19,Timiskaming Health Unit,0.0
4593,2020-03-19,Vancouver Coastal,144.0
4608,2020-03-19,Vancouver Island,22.0
4601,2020-03-19,Waterloo Health Unit,11.0
4637,2020-03-19,Wellington-Dufferin-Guelph Health Unit,1.0
4661,2020-03-19,Western Regional Integrated Health Authority,0.0
4654,2020-03-19,Windsor-Essex County Health Unit,0.0
4616,2020-03-19,Winnipeg Regional Health Authority,14.0
4598,2020-03-19,York Regional Health Unit,32.0
4655,2020-03-19,Yukon,0.0
4617,2020-03-19,Zone 1,3.0
4632,2020-03-19,Zone 1 - Western,4.0
4638,2020-03-19,Zone 2,1.0
4656,2020-03-19,Zone 2 - Northern,0.0
4633,2020-03-19,Zone 3,7.0
4646,2020-03-19,Zone 3 - Eastern,2.0
4662,2020-03-19,Zone 4,0.0
4634,2020-03-19,Zone 4 - Central,8.0
4670,2020-03-19,Zone 5,0.0
4674,2020-03-19,Zone 6,0.0
4673,2020-03-19,Zone 7,0.0
4728,2020-03-20,Brant County Health Unit,1.0
4684,2020-03-20,Calgary Zone,126.0
4691,2020-03-20,Central Zone,4.0
4729,2020-03-20,Chatham-Kent Health Unit,2.0
4698,2020-03-20,City of Hamilton Health Unit,20.0
4695,2020-03-20,City of Ottawa Health Unit,19.0
4675,2020-03-20,City of Toronto Health Unit,113.0
4682,2020-03-20,Durham Regional Health Unit,23.0
4704,2020-03-20,Eastern Regional Integrated Health Authority,3.0
4687,2020-03-20,Edmonton Zone,43.0
4705,2020-03-20,Far North,2.0
4680,2020-03-20,Fraser,97.0
4714,2020-03-20,Grey Bruce Health Unit,3.0
4748,2020-03-20,Haldimand-Norfolk Health Unit,0.0
4706,2020-03-20,"Haliburton, Kawartha, Pine Ridge District Health Unit",8.0
4692,2020-03-20,Halton Regional Health Unit,11.0
4734,2020-03-20,Hastings and Prince Edward Counties Health Unit,1.0
4707,2020-03-20,Huron County Health Unit,2.0
4679,2020-03-20,Interior,19.0
4715,2020-03-20,Interlake-Eastern Regional Health Authority,1.0
4724,2020-03-20,"Kingston, Frontenac and Lennox and Addington Health Unit",3.0
4708,2020-03-20,Labrador-Grenfell Regional Integrated Health Authority,3.0
4749,2020-03-20,Lambton Health Unit,0.0
4750,2020-03-20,"Leeds, Grenville and Lanark District Health Unit",0.0
4677,2020-03-20,Middlesex-London Health Unit,11.0
4703,2020-03-20,Niagara Regional Area Health Unit,4.0
4751,2020-03-20,North Bay Parry Sound District Health Unit,0.0
4720,2020-03-20,North Zone,20.0
4725,2020-03-20,Northern,2.0
4737,2020-03-20,Northwest Territories,0.0
4710,2020-03-20,Northwestern Health Unit,1.0
4676,2020-03-20,Not Reported,21.0
4689,2020-03-20,Peel Regional Health Unit,33.0
4716,2020-03-20,Peterborough County - City Health Unit,3.0
4736,2020-03-20,Porcupine Health Unit,1.0
4745,2020-03-20,Prairie Mountain Health,0.0
4711,2020-03-20,Prince Edward Island,2.0
4712,2020-03-20,Regina,13.0
4752,2020-03-20,Renfrew County and District Health Unit,0.0
4709,2020-03-20,Région de Lanaudière,7.0
4733,2020-03-20,Région de Laval,1.0
4681,2020-03-20,Région de Montréal,51.0
4742,2020-03-20,Région de l'Abitibi-Témiscamingue,0.0
4697,2020-03-20,Région de l'Estrie,26.0
4730,2020-03-20,Région de l'Outaouais,1.0
4713,2020-03-20,Région de la Capitale-Nationale,10.0
4696,2020-03-20,Région de la Chaudière-Appalaches,6.0
4744,2020-03-20,Région de la Côte-Nord,0.0
4743,2020-03-20,Région de la Gaspésie Îles-de-la-Madeleine,0.0
4694,2020-03-20,Région de la Mauricie et du Centre-du-Québec,4.0
4688,2020-03-20,Région de la Montérégie,21.0
4685,2020-03-20,Région des Laurentides,10.0
4753,2020-03-20,Région des Terres-Cries-de-la-Baie-James,0.0
4732,2020-03-20,Région du Bas-Saint-Laurent,1.0
4735,2020-03-20,Région du Nord-du-Québec,1.0
4756,2020-03-20,Région du Nunavik,0.0
4738,2020-03-20,Région du Saguenay Lac-Saint-Jean,0.0
4699,2020-03-20,Saskatoon,6.0
4700,2020-03-20,Simcoe Muskoka District Health Unit,5.0
4721,2020-03-20,South Zone,7.0
4726,2020-03-20,Southern Health,2.0
4690,2020-03-20,Sudbury and District Health Unit,2.0
4727,2020-03-20,The District of Algoma Health Unit,1.0
4754,2020-03-20,Thunder Bay District Health Unit,0.0
4757,2020-03-20,Timiskaming Health Unit,0.0
4678,2020-03-20,Vancouver Coastal,191.0
4693,2020-03-20,Vancouver Island,30.0
4686,2020-03-20,Waterloo Health Unit,15.0
4722,2020-03-20,Wellington-Dufferin-Guelph Health Unit,1.0
4746,2020-03-20,Western Regional Integrated Health Authority,0.0
4739,2020-03-20,Windsor-Essex County Health Unit,0.0
4701,2020-03-20,Winnipeg Regional Health Authority,14.0
4683,2020-03-20,York Regional Health Unit,33.0
4740,2020-03-20,Yukon,0.0
4702,2020-03-20,Zone 1,3.0
4717,2020-03-20,Zone 1 - Western,4.0
4723,2020-03-20,Zone 2,1.0
4741,2020-03-20,Zone 2 - Northern,0.0
4718,2020-03-20,Zone 3,7.0
4731,2020-03-20,Zone 3 - Eastern,2.0
4747,2020-03-20,Zone 4,0.0
4719,2020-03-20,Zone 4 - Central,9.0
4755,2020-03-20,Zone 5,0.0
4759,2020-03-20,Zone 6,0.0
4758,2020-03-20,Zone 7,0.0
4813,2020-03-21,Brant County Health Unit,1.0
4769,2020-03-21,Calgary Zone,139.0
4776,2020-03-21,Central Zone,8.0
4814,2020-03-21,Chatham-Kent Health Unit,2.0
4783,2020-03-21,City of Hamilton Health Unit,24.0
4780,2020-03-21,City of Ottawa Health Unit,20.0
4760,2020-03-21,City of Toronto Health Unit,146.0
4767,2020-03-21,Durham Regional Health Unit,27.0
4789,2020-03-21,Eastern Regional Integrated Health Authority,4.0
4772,2020-03-21,Edmonton Zone,57.0
4790,2020-03-21,Far North,2.0
4765,2020-03-21,Fraser,128.0
4799,2020-03-21,Grey Bruce Health Unit,3.0
4833,2020-03-21,Haldimand-Norfolk Health Unit,0.0
4791,2020-03-21,"Haliburton, Kawartha, Pine Ridge District Health Unit",8.0
4777,2020-03-21,Halton Regional Health Unit,11.0
4819,2020-03-21,Hastings and Prince Edward Counties Health Unit,2.0
4792,2020-03-21,Huron County Health Unit,2.0
4764,2020-03-21,Interior,27.0
4800,2020-03-21,Interlake-Eastern Regional Health Authority,1.0
4809,2020-03-21,"Kingston, Frontenac and Lennox and Addington Health Unit",3.0
4793,2020-03-21,Labrador-Grenfell Regional Integrated Health Authority,3.0
4834,2020-03-21,Lambton Health Unit,0.0
4835,2020-03-21,"Leeds, Grenville and Lanark District Health Unit",0.0
4762,2020-03-21,Middlesex-London Health Unit,12.0
4788,2020-03-21,Niagara Regional Area Health Unit,4.0
4836,2020-03-21,North Bay Parry Sound District Health Unit,0.0
4805,2020-03-21,North Zone,21.0
4810,2020-03-21,Northern,2.0
4822,2020-03-21,Northwest Territories,1.0
4795,2020-03-21,Northwestern Health Unit,1.0
4761,2020-03-21,Not Reported,22.0
4774,2020-03-21,Peel Regional Health Unit,37.0
4801,2020-03-21,Peterborough County - City Health Unit,3.0
4821,2020-03-21,Porcupine Health Unit,1.0
4830,2020-03-21,Prairie Mountain Health,0.0
4796,2020-03-21,Prince Edward Island,2.0
4797,2020-03-21,Regina,18.0
4837,2020-03-21,Renfrew County and District Health Unit,0.0
4794,2020-03-21,Région de Lanaudière,9.0
4818,2020-03-21,Région de Laval,3.0
4766,2020-03-21,Région de Montréal,65.0
4827,2020-03-21,Région de l'Abitibi-Témiscamingue,0.0
4782,2020-03-21,Région de l'Estrie,27.0
4815,2020-03-21,Région de l'Outaouais,3.0
4798,2020-03-21,Région de la Capitale-Nationale,13.0
4781,2020-03-21,Région de la Chaudière-Appalaches,13.0
4829,2020-03-21,Région de la Côte-Nord,0.0
4828,2020-03-21,Région de la Gaspésie Îles-de-la-Madeleine,0.0
4779,2020-03-21,Région de la Mauricie et du Centre-du-Québec,5.0
4773,2020-03-21,Région de la Montérégie,26.0
4770,2020-03-21,Région des Laurentides,14.0
4838,2020-03-21,Région des Terres-Cries-de-la-Baie-James,0.0
4817,2020-03-21,Région du Bas-Saint-Laurent,1.0
4820,2020-03-21,Région du Nord-du-Québec,1.0
4841,2020-03-21,Région du Nunavik,0.0
4823,2020-03-21,Région du Saguenay Lac-Saint-Jean,1.0
4784,2020-03-21,Saskatoon,18.0
4785,2020-03-21,Simcoe Muskoka District Health Unit,9.0
4806,2020-03-21,South Zone,8.0
4811,2020-03-21,Southern Health,2.0
4775,2020-03-21,Sudbury and District Health Unit,2.0
4812,2020-03-21,The District of Algoma Health Unit,1.0
4839,2020-03-21,Thunder Bay District Health Unit,0.0
4842,2020-03-21,Timiskaming Health Unit,0.0
4763,2020-03-21,Vancouver Coastal,221.0
4778,2020-03-21,Vancouver Island,37.0
4771,2020-03-21,Waterloo Health Unit,15.0
4807,2020-03-21,Wellington-Dufferin-Guelph Health Unit,1.0
4831,2020-03-21,Western Regional Integrated Health Authority,0.0
4824,2020-03-21,Windsor-Essex County Health Unit,1.0
4786,2020-03-21,Winnipeg Regional Health Authority,16.0
4768,2020-03-21,York Regional Health Unit,39.0
4825,2020-03-21,Yukon,0.0
4787,2020-03-21,Zone 1,3.0
4802,2020-03-21,Zone 1 - Western,5.0
4808,2020-03-21,Zone 2,6.0
4826,2020-03-21,Zone 2 - Northern,0.0
4803,2020-03-21,Zone 3,8.0
4816,2020-03-21,Zone 3 - Eastern,2.0
4832,2020-03-21,Zone 4,0.0
4804,2020-03-21,Zone 4 - Central,14.0
4840,2020-03-21,Zone 5,0.0
4844,2020-03-21,Zone 6,0.0
4843,2020-03-21,Zone 7,0.0
4898,2020-03-22,Brant County Health Unit,1.0
4854,2020-03-22,Calgary Zone,164.0
4861,2020-03-22,Central Zone,12.0
4899,2020-03-22,Chatham-Kent Health Unit,2.0
4868,2020-03-22,City of Hamilton Health Unit,29.0
4865,2020-03-22,City of Ottawa Health Unit,21.0
4845,2020-03-22,City of Toronto Health Unit,172.0
4852,2020-03-22,Durham Regional Health Unit,29.0
4874,2020-03-22,Eastern Regional Integrated Health Authority,8.0
4857,2020-03-22,Edmonton Zone,60.0
4875,2020-03-22,Far North,3.0
4850,2020-03-22,Fraser,128.0
4884,2020-03-22,Grey Bruce Health Unit,3.0
4918,2020-03-22,Haldimand-Norfolk Health Unit,0.0
4876,2020-03-22,"Haliburton, Kawartha, Pine Ridge District Health Unit",8.0
4862,2020-03-22,Halton Regional Health Unit,11.0
4904,2020-03-22,Hastings and Prince Edward Counties Health Unit,2.0
4877,2020-03-22,Huron County Health Unit,2.0
4849,2020-03-22,Interior,27.0
4885,2020-03-22,Interlake-Eastern Regional Health Authority,1.0
4894,2020-03-22,"Kingston, Frontenac and Lennox and Addington Health Unit",3.0
4878,2020-03-22,Labrador-Grenfell Regional Integrated Health Authority,3.0
4919,2020-03-22,Lambton Health Unit,0.0
4920,2020-03-22,"Leeds, Grenville and Lanark District Health Unit",0.0
4847,2020-03-22,Middlesex-London Health Unit,12.0
4873,2020-03-22,Niagara Regional Area Health Unit,4.0
4921,2020-03-22,North Bay Parry Sound District Health Unit,0.0
4890,2020-03-22,North Zone,22.0
4895,2020-03-22,Northern,2.0
4907,2020-03-22,Northwest Territories,1.0
4880,2020-03-22,Northwestern Health Unit,1.0
4846,2020-03-22,Not Reported,23.0
4859,2020-03-22,Peel Regional Health Unit,38.0
4886,2020-03-22,Peterborough County - City Health Unit,3.0
4906,2020-03-22,Porcupine Health Unit,1.0
4915,2020-03-22,Prairie Mountain Health,0.0
4881,2020-03-22,Prince Edward Island,3.0
4882,2020-03-22,Regina,19.0
4922,2020-03-22,Renfrew County and District Health Unit,0.0
4879,2020-03-22,Région de Lanaudière,15.0
4903,2020-03-22,Région de Laval,4.0
4851,2020-03-22,Région de Montréal,72.0
4912,2020-03-22,Région de l'Abitibi-Témiscamingue,0.0
4867,2020-03-22,Région de l'Estrie,30.0
4900,2020-03-22,Région de l'Outaouais,5.0
4883,2020-03-22,Région de la Capitale-Nationale,13.0
4866,2020-03-22,Région de la Chaudière-Appalaches,13.0
4914,2020-03-22,Région de la Côte-Nord,0.0
4913,2020-03-22,Région de la Gaspésie Îles-de-la-Madeleine,0.0
4864,2020-03-22,Région de la Mauricie et du Centre-du-Québec,7.0
4858,2020-03-22,Région de la Montérégie,40.0
4855,2020-03-22,Région des Laurentides,17.0
4923,2020-03-22,Région des Terres-Cries-de-la-Baie-James,0.0
4902,2020-03-22,Région du Bas-Saint-Laurent,1.0
4905,2020-03-22,Région du Nord-du-Québec,1.0
4926,2020-03-22,Région du Nunavik,0.0
4908,2020-03-22,Région du Saguenay Lac-Saint-Jean,1.0
4869,2020-03-22,Saskatoon,21.0
4870,2020-03-22,Simcoe Muskoka District Health Unit,9.0
4891,2020-03-22,South Zone,11.0
4896,2020-03-22,Southern Health,2.0
4860,2020-03-22,Sudbury and District Health Unit,2.0
4897,2020-03-22,The District of Algoma Health Unit,1.0
4924,2020-03-22,Thunder Bay District Health Unit,0.0
4927,2020-03-22,Timiskaming Health Unit,0.0
4848,2020-03-22,Vancouver Coastal,221.0
4863,2020-03-22,Vancouver Island,37.0
4856,2020-03-22,Waterloo Health Unit,16.0
4892,2020-03-22,Wellington-Dufferin-Guelph Health Unit,1.0
4916,2020-03-22,Western Regional Integrated Health Authority,0.0
4909,2020-03-22,Windsor-Essex County Health Unit,2.0
4871,2020-03-22,Winnipeg Regional Health Authority,16.0
4853,2020-03-22,York Regional Health Unit,48.0
4910,2020-03-22,Yukon,2.0
4872,2020-03-22,Zone 1,3.0
4887,2020-03-22,Zone 1 - Western,5.0
4893,2020-03-22,Zone 2,6.0
4911,2020-03-22,Zone 2 - Northern,2.0
4888,2020-03-22,Zone 3,8.0
4901,2020-03-22,Zone 3 - Eastern,2.0
4917,2020-03-22,Zone 4,0.0
4889,2020-03-22,Zone 4 - Central,19.0
4925,2020-03-22,Zone 5,0.0
4929,2020-03-22,Zone 6,0.0
4928,2020-03-22,Zone 7,0.0
4983,2020-03-23,Brant County Health Unit,1.0
4939,2020-03-23,Calgary Zone,189.0
4946,2020-03-23,Central Zone,20.0
4984,2020-03-23,Chatham-Kent Health Unit,2.0
4953,2020-03-23,City of Hamilton Health Unit,32.0
4950,2020-03-23,City of Ottawa Health Unit,24.0
4930,2020-03-23,City of Toronto Health Unit,187.0
4937,2020-03-23,Durham Regional Health Unit,35.0
4959,2020-03-23,Eastern Regional Integrated Health Authority,23.0
4942,2020-03-23,Edmonton Zone,68.0
4960,2020-03-23,Far North,3.0
4935,2020-03-23,Fraser,152.0
4969,2020-03-23,Grey Bruce Health Unit,3.0
5003,2020-03-23,Haldimand-Norfolk Health Unit,0.0
4961,2020-03-23,"Haliburton, Kawartha, Pine Ridge District Health Unit",10.0
4947,2020-03-23,Halton Regional Health Unit,13.0
4989,2020-03-23,Hastings and Prince Edward Counties Health Unit,3.0
4962,2020-03-23,Huron County Health Unit,2.0
4934,2020-03-23,Interior,28.0
4970,2020-03-23,Interlake-Eastern Regional Health Authority,1.0
4979,2020-03-23,"Kingston, Frontenac and Lennox and Addington Health Unit",4.0
4963,2020-03-23,Labrador-Grenfell Regional Integrated Health Authority,3.0
5004,2020-03-23,Lambton Health Unit,0.0
5005,2020-03-23,"Leeds, Grenville and Lanark District Health Unit",0.0
4932,2020-03-23,Middlesex-London Health Unit,14.0
4958,2020-03-23,Niagara Regional Area Health Unit,4.0
5006,2020-03-23,North Bay Parry Sound District Health Unit,0.0
4975,2020-03-23,North Zone,27.0
4980,2020-03-23,Northern,3.0
4992,2020-03-23,Northwest Territories,1.0
4965,2020-03-23,Northwestern Health Unit,1.0
4931,2020-03-23,Not Reported,25.0
4944,2020-03-23,Peel Regional Health Unit,44.0
4971,2020-03-23,Peterborough County - City Health Unit,3.0
4991,2020-03-23,Porcupine Health Unit,1.0
5000,2020-03-23,Prairie Mountain Health,0.0
4966,2020-03-23,Prince Edward Island,3.0
4967,2020-03-23,Regina,20.0
5007,2020-03-23,Renfrew County and District Health Unit,0.0
4964,2020-03-23,Région de Lanaudière,50.0
4988,2020-03-23,Région de Laval,21.0
4936,2020-03-23,Région de Montréal,330.0
4997,2020-03-23,Région de l'Abitibi-Témiscamingue,3.0
4952,2020-03-23,Région de l'Estrie,48.0
4985,2020-03-23,Région de l'Outaouais,8.0
4968,2020-03-23,Région de la Capitale-Nationale,33.0
4951,2020-03-23,Région de la Chaudière-Appalaches,15.0
4999,2020-03-23,Région de la Côte-Nord,0.0
4998,2020-03-23,Région de la Gaspésie Îles-de-la-Madeleine,3.0
4949,2020-03-23,Région de la Mauricie et du Centre-du-Québec,16.0
4943,2020-03-23,Région de la Montérégie,66.0
4940,2020-03-23,Région des Laurentides,30.0
5008,2020-03-23,Région des Terres-Cries-de-la-Baie-James,0.0
4987,2020-03-23,Région du Bas-Saint-Laurent,3.0
4990,2020-03-23,Région du Nord-du-Québec,1.0
5011,2020-03-23,Région du Nunavik,0.0
4993,2020-03-23,Région du Saguenay Lac-Saint-Jean,1.0
4954,2020-03-23,Saskatoon,30.0
4955,2020-03-23,Simcoe Muskoka District Health Unit,10.0
4976,2020-03-23,South Zone,12.0
4981,2020-03-23,Southern Health,2.0
4945,2020-03-23,Sudbury and District Health Unit,3.0
4982,2020-03-23,The District of Algoma Health Unit,1.0
5009,2020-03-23,Thunder Bay District Health Unit,0.0
5012,2020-03-23,Timiskaming Health Unit,0.0
4933,2020-03-23,Vancouver Coastal,239.0
4948,2020-03-23,Vancouver Island,39.0
4941,2020-03-23,Waterloo Health Unit,32.0
4977,2020-03-23,Wellington-Dufferin-Guelph Health Unit,2.0
5001,2020-03-23,Western Regional Integrated Health Authority,0.0
4994,2020-03-23,Windsor-Essex County Health Unit,2.0
4956,2020-03-23,Winnipeg Regional Health Authority,17.0
4938,2020-03-23,York Regional Health Unit,65.0
4995,2020-03-23,Yukon,2.0
4957,2020-03-23,Zone 1,3.0
4972,2020-03-23,Zone 1 - Western,8.0
4978,2020-03-23,Zone 2,6.0
4996,2020-03-23,Zone 2 - Northern,2.0
4973,2020-03-23,Zone 3,8.0
4986,2020-03-23,Zone 3 - Eastern,2.0
5002,2020-03-23,Zone 4,0.0
4974,2020-03-23,Zone 4 - Central,29.0
5010,2020-03-23,Zone 5,0.0
5014,2020-03-23,Zone 6,0.0
5013,2020-03-23,Zone 7,0.0
5068,2020-03-24,Brant County Health Unit,3.0
5024,2020-03-24,Calgary Zone,216.0
5031,2020-03-24,Central Zone,31.0
5069,2020-03-24,Chatham-Kent Health Unit,2.0
5038,2020-03-24,City of Hamilton Health Unit,35.0
